Passage/upclnb1.3ds		0	1	0
Passage/upclnb.3ds		0	1	0
Passage/brid_3.3ds		0	2	0
Passage/cbr_ang3.3ds		0	0	8
Passage/springb.3ds		2	0	2
Passage/cutright.3ds		2	1	4
Passage/brid_6.3ds		2	0	4
Passage/upcln1.3ds		0	1	0
Passage/cbr_ang2.3ds		0	0	8
Passage/cbr_ang5.3ds		0	0	8
Passage/sp2_down.3ds		0	0	2
Passage/brid_1.3ds		2	0	2
Passage/cbr_1.3ds		0	1	0
Passage/upone.3ds		0	1	0
Passage/brid_7.3ds		2	0	4
Passage/upright.3ds		0	3	0
Passage/brid_4.3ds		0	2	8
Passage/sp_up.3ds		0	0	2
Passage/brid_5.3ds		0	1	0
Passage/springb01.3ds		2	0	2
Passage/pillar.3ds		0	1	0
LandTilesWinter/tile2_2.3ds		1	0	0
LandTilesWinter/tile_01.3ds		1	0	0
LandTilesWinter/tile2_1.3ds		1	0	0
LandTilesWinter/tile3_3.3ds	Unsupported plane helper: plane	0	0	0
SmallBridge/smbr_5.3ds		0	1	16
SmallBridge/smbr_6.3ds		2	0	4
SmallBridge/smbr_3.3ds		0	1	16
SmallBridge/smbr_1.3ds		2	0	4
SmallBridge/smbr_4.3ds		0	1	0
SmallBridge/smbr_2.3ds		0	1	0
CityBuildingsWinter/smhouse4.3ds		0	5	0
CityBuildingsWinter/gasoline.3ds		0	3	0
CityBuildingsWinter/smhouse5.3ds		0	4	0
NuBu6Winter/nubu_6.3ds		0	3	0
LandRise/line.3ds		5	0	0
LandRise/land05.3ds		0	0	90
LandRise/rise_gr2.3ds		0	0	34
LandRise/land22.3ds		3	0	2
LandRise/crater.3ds		0	0	74
LandRise/land33.3ds		2	0	0
LandRise/rise_gr1.3ds		0	0	34
OuterWalls/tunnel_1.3ds	3DS visual anchor/pivot is not available.	0	0	0
OuterWalls/wtile_2.3ds		1	0	0
OuterWalls/ow_ai.3ds		4	0	0
OuterWalls/ow_ao.3ds		3	0	2
OuterWalls/wtile_1.3ds		1	0	0
OuterWalls/ow_t.3ds		0	1	0
